Group,bout.nr,Focal,pot.partner,play,sex.focal,sex.partner,dyad,prev.aggression,z.rank.focal,z.rank.partner,z.ddsi,z.age.focal,z.age.partner
South,13522,ind32,ind27,1,M,F,Julia_Woodstock,0,0.475687926,0.39088176,1.107514933,-0.035952269,2.031782428
South,13522,ind32,ind29,0,M,F,Mbeli_Woodstock,0,0.475687926,-0.065742905,0.794437465,-0.035952269,-0.728473749
South,13522,ind32,ind41,0,M,F,Pemba_Woodstock,0,0.475687926,-0.826784014,0.159525514,-0.035952269,-0.826986852
South,13525,ind28,ind40,1,M,F,Asanti_Kuba,0,0.768653202,-0.370159349,-0.516149664,-0.256221524,-0.72820385
South,13525,ind28,ind36,0,M,F,Kuba_Luca,0,0.768653202,-0.978992236,-0.622931613,-0.256221524,-0.826716953
South,13525,ind28,ind49,0,M,F,Kuba_Toumai,0,0.768653202,-0.674575792,-0.732454308,-0.256221524,-0.038072331
South,13525,ind28,ind39,0,M,F,Kuba_Uapaca,0,0.768653202,-0.52236757,0.033287131,-0.256221524,-1.024013058
South,13525,ind28,ind42,0,M,F,Kuba_Xela,0,0.768653202,0.238673538,-0.769964855,-0.256221524,0.060440772
East,13528,ind44,ind9,1,M,M,Athos_Richelieu,0,0.268888907,1.608547534,0.382693782,-0.907478318,-0.33361164
East,13528,ind44,ind11,0,M,F,Fatima_Richelieu,0,0.268888907,-1.274455254,0.560797608,-0.907478318,-0.826447054
East,13528,ind44,ind20,0,M,M,Fredy_Richelieu,0,0.268888907,1.402618764,-0.148352302,-0.907478318,1.342190707
East,13528,ind44,ind12,0,M,F,Indira_Richelieu,0,0.268888907,-0.862597713,-0.206011458,-0.907478318,0.060710671
East,13528,ind44,ind13,0,M,F,Korie_Richelieu,0,0.268888907,-0.656668943,-0.68435508,-0.907478318,-0.037802432
East,13528,ind44,ind15,0,M,M,Poseidon_Richelieu,0,0.268888907,0.990761222,0.640581502,-0.907478318,-0.727933951
East,13528,ind44,ind37,0,M,F,Richelieu_Rwenzori,0,0.268888907,-1.068526484,-0.330414854,-0.907478318,1.046381499
East,13528,ind44,ind45,0,M,M,Richelieu_Willy,0,0.268888907,1.196689993,0.359927227,-0.907478318,-1.122256262
East,13532,ind44,ind9,1,M,M,Athos_Richelieu,0,0.268888907,1.608547534,0.382693782,-0.907478318,-0.33361164
East,13532,ind44,ind20,0,M,M,Fredy_Richelieu,0,0.268888907,1.402618764,-0.148352302,-0.907478318,1.342190707
East,13532,ind44,ind12,0,M,F,Indira_Richelieu,0,0.268888907,-0.862597713,-0.206011458,-0.907478318,0.060710671
East,13532,ind44,ind37,1,M,F,Richelieu_Rwenzori,0,0.268888907,-1.068526484,-0.330414854,-0.907478318,1.046381499
East,13532,ind44,ind45,0,M,M,Richelieu_Willy,0,0.268888907,1.196689993,0.359927227,-0.907478318,-1.122256262
East,13532,ind44,ind38,0,M,F,Richelieu_Yeda_since2013,0,0.268888907,-1.480384025,0.048161813,-0.907478318,-0.925230056
East,13533,ind44,ind9,0,M,M,Athos_Richelieu,0,0.268888907,1.608547534,0.382693782,-0.907478318,-0.33361164
East,13533,ind44,ind20,0,M,M,Fredy_Richelieu,0,0.268888907,1.402618764,-0.148352302,-0.907478318,1.342190707
East,13533,ind44,ind12,0,M,F,Indira_Richelieu,0,0.268888907,-0.862597713,-0.206011458,-0.907478318,0.060710671
East,13533,ind44,ind37,1,M,F,Richelieu_Rwenzori,0,0.268888907,-1.068526484,-0.330414854,-0.907478318,1.046381499
East,13533,ind44,ind45,0,M,M,Richelieu_Willy,0,0.268888907,1.196689993,0.359927227,-0.907478318,-1.122256262
East,13533,ind44,ind38,0,M,F,Richelieu_Yeda_since2013,0,0.268888907,-1.480384025,0.048161813,-0.907478318,-0.925230056
South,13534,ind27,ind48,0,F,F,Gaia_Julia,0,-0.110242627,-1.587825123,-0.834407092,2.581013622,-1.122256262
South,13534,ind27,ind25,0,F,F,Isha_Julia,0,-0.110242627,0.086465317,-0.639520741,2.581013622,2.032322226
South,13534,ind27,ind26,1,F,M,Jacobo_Julia,0,-0.110242627,1.456339313,1.894041286,2.581013622,-0.777325452
East,13542,ind15,ind9,0,M,M,Athos_Poseidon,0,0.863436085,1.608547534,0.841902214,-0.47081989,-0.333071842
East,13542,ind15,ind11,0,M,F,Fatima_Poseidon,0,0.863436085,-1.274455254,-0.245928152,-0.47081989,-0.825907256
East,13542,ind15,ind12,0,M,F,Indira_Poseidon,0,0.863436085,-0.862597713,0.216252877,-0.47081989,0.061250469
East,13542,ind15,ind13,0,M,F,Korie_Poseidon,0,0.863436085,-0.656668943,-0.763008087,-0.47081989,-0.037262634
East,13542,ind15,ind14,1,M,F,Pola_Poseidon,0,0.863436085,0.16704614,0.177290733,-0.47081989,-0.136045636
East,13542,ind15,ind44,0,M,M,Poseidon_Richelieu,0,0.863436085,0.784832452,0.633305782,-0.47081989,-1.121716464
East,13542,ind15,ind37,0,M,F,Poseidon_Rwenzori,0,0.863436085,-1.068526484,-0.559656808,-0.47081989,1.046921297
East,13542,ind15,ind38,0,M,F,Poseidon_Yeda_since2013,0,0.863436085,-1.480384025,-0.264647273,-0.47081989,-0.924690258
East,13543,ind15,ind9,0,M,M,Athos_Poseidon,0,0.863436085,1.608547534,0.841902214,-0.47081989,-0.333071842
East,13543,ind15,ind11,1,M,F,Fatima_Poseidon,0,0.863436085,-1.274455254,-0.245928152,-0.47081989,-0.825907256
East,13543,ind15,ind12,0,M,F,Indira_Poseidon,0,0.863436085,-0.862597713,0.216252877,-0.47081989,0.061250469
East,13543,ind15,ind13,0,M,F,Korie_Poseidon,0,0.863436085,-0.656668943,-0.763008087,-0.47081989,-0.037262634
East,13543,ind15,ind14,0,M,F,Pola_Poseidon,0,0.863436085,0.16704614,0.177290733,-0.47081989,-0.136045636
East,13543,ind15,ind44,0,M,M,Poseidon_Richelieu,0,0.863436085,0.784832452,0.633305782,-0.47081989,-1.121716464
East,13543,ind15,ind37,0,M,F,Poseidon_Rwenzori,0,0.863436085,-1.068526484,-0.559656808,-0.47081989,1.046921297
East,13543,ind15,ind38,0,M,F,Poseidon_Yeda_since2013,0,0.863436085,-1.480384025,-0.264647273,-0.47081989,-0.924690258
East,13544,ind15,ind9,0,M,M,Athos_Poseidon,0,0.863436085,1.608547534,0.841902214,-0.47081989,-0.333071842
East,13544,ind15,ind11,0,M,F,Fatima_Poseidon,0,0.863436085,-1.274455254,-0.245928152,-0.47081989,-0.825907256
East,13544,ind15,ind20,1,M,M,Fredy_Poseidon,0,0.863436085,1.196689993,1.880348993,-0.47081989,1.342730504
East,13544,ind15,ind12,0,M,F,Indira_Poseidon,0,0.863436085,-0.862597713,0.216252877,-0.47081989,0.061250469
East,13544,ind15,ind13,0,M,F,Korie_Poseidon,0,0.863436085,-0.656668943,-0.763008087,-0.47081989,-0.037262634
East,13544,ind15,ind14,0,M,F,Pola_Poseidon,0,0.863436085,0.16704614,0.177290733,-0.47081989,-0.136045636
East,13544,ind15,ind44,0,M,M,Poseidon_Richelieu,0,0.863436085,0.784832452,0.633305782,-0.47081989,-1.121716464
East,13544,ind15,ind37,0,M,F,Poseidon_Rwenzori,0,0.863436085,-1.068526484,-0.559656808,-0.47081989,1.046921297
East,13544,ind15,ind45,0,M,M,Poseidon_Willy,0,0.863436085,0.990761222,1.538546228,-0.47081989,-1.121716464
East,13544,ind15,ind38,0,M,F,Poseidon_Yeda_since2013,0,0.863436085,-1.480384025,-0.264647273,-0.47081989,-0.924690258
East,13545,ind15,ind9,0,M,M,Athos_Poseidon,0,0.863436085,1.608547534,0.841902214,-0.47081989,-0.333071842
East,13545,ind15,ind11,1,M,F,Fatima_Poseidon,0,0.863436085,-1.274455254,-0.245928152,-0.47081989,-0.825907256
East,13545,ind15,ind20,0,M,M,Fredy_Poseidon,0,0.863436085,1.196689993,1.880348993,-0.47081989,1.342730504
East,13545,ind15,ind12,0,M,F,Indira_Poseidon,0,0.863436085,-0.862597713,0.216252877,-0.47081989,0.061250469
East,13545,ind15,ind13,0,M,F,Korie_Poseidon,0,0.863436085,-0.656668943,-0.763008087,-0.47081989,-0.037262634
East,13545,ind15,ind14,0,M,F,Pola_Poseidon,0,0.863436085,0.16704614,0.177290733,-0.47081989,-0.136045636
East,13545,ind15,ind44,0,M,M,Poseidon_Richelieu,0,0.863436085,0.784832452,0.633305782,-0.47081989,-1.121716464
East,13545,ind15,ind37,0,M,F,Poseidon_Rwenzori,0,0.863436085,-1.068526484,-0.559656808,-0.47081989,1.046921297
East,13545,ind15,ind45,0,M,M,Poseidon_Willy,0,0.863436085,0.990761222,1.538546228,-0.47081989,-1.121716464
East,13545,ind15,ind38,0,M,F,Poseidon_Yeda_since2013,0,0.863436085,-1.480384025,-0.264647273,-0.47081989,-0.924690258
East,13546,ind45,ind9,0,M,M,Athos_Willy,0,0.4670713,1.608547534,1.247399265,-0.906881382,-0.333071842
East,13546,ind45,ind11,0,M,F,Fatima_Willy,0,0.4670713,-1.274455254,0.542955422,-0.906881382,-0.825907256
East,13546,ind45,ind20,0,M,M,Fredy_Willy,0,0.4670713,1.196689993,2.415864164,-0.906881382,1.342730504
East,13546,ind45,ind12,0,M,F,Indira_Willy,0,0.4670713,-0.862597713,-0.035236531,-0.906881382,0.061250469
East,13546,ind45,ind14,1,M,F,Pola_Willy,0,0.4670713,0.16704614,-0.366273985,-0.906881382,-0.136045636
East,13546,ind45,ind15,0,M,M,Poseidon_Willy,0,0.4670713,1.402618764,1.538546228,-0.906881382,-0.727394153
East,13546,ind45,ind37,0,M,F,Rwenzori_Willy,0,0.4670713,-1.068526484,-0.644648324,-0.906881382,1.046921297
East,13546,ind45,ind38,0,M,F,Willy_Yeda_since2013,0,0.4670713,-1.480384025,-0.6064929,-0.906881382,-0.924690258
East,13556,ind45,ind9,0,M,M,Athos_Willy,0,0.4670713,1.608547534,1.2877258,-0.905985979,-0.332262146
East,13556,ind45,ind11,0,M,F,Fatima_Willy,0,0.4670713,-1.274455254,0.540870542,-0.905985979,-0.82509756
East,13556,ind45,ind20,0,M,M,Fredy_Willy,0,0.4670713,1.196689993,2.41315595,-0.905985979,1.343540201
East,13556,ind45,ind12,0,M,F,Indira_Willy,0,0.4670713,-0.862597713,-0.037290608,-0.905985979,0.062060165
East,13556,ind45,ind13,0,M,F,Korie_Willy,0,0.4670713,-0.656668943,-0.567674693,-0.905985979,-0.036452938
East,13556,ind45,ind14,0,M,F,Pola_Willy,0,0.4670713,0.16704614,-0.369354415,-0.905985979,-0.13523594
East,13556,ind45,ind15,1,M,M,Poseidon_Willy,0,0.4670713,1.402618764,1.535093204,-0.905985979,-0.726584457
East,13556,ind45,ind44,0,M,M,Richelieu_Willy,0,0.4670713,0.784832452,0.350068852,-0.905985979,-1.120906767
East,13556,ind45,ind38,0,M,F,Willy_Yeda_since2013,0,0.4670713,-1.480384025,-0.608628541,-0.905985979,-0.923880561
East,13565,ind44,ind9,0,M,M,Athos_Richelieu,0,0.268888907,1.608547534,0.386471748,-0.905687511,-0.331992247
East,13565,ind44,ind15,0,M,M,Poseidon_Richelieu,0,0.268888907,1.402618764,0.652453314,-0.905687511,-0.726314558
East,13565,ind44,ind37,1,M,F,Richelieu_Rwenzori,0,0.268888907,-1.068526484,-0.303755886,-0.905687511,1.048000892
East,13565,ind44,ind45,0,M,M,Richelieu_Willy,0,0.268888907,0.990761222,0.380275192,-0.905687511,-1.120636869
East,13566,ind44,ind9,0,M,M,Athos_Richelieu,0,0.268888907,1.608547534,0.386471748,-0.905687511,-0.331992247
East,13566,ind44,ind15,1,M,M,Poseidon_Richelieu,0,0.268888907,1.402618764,0.652453314,-0.905687511,-0.726314558
East,13566,ind44,ind37,0,M,F,Richelieu_Rwenzori,0,0.268888907,-1.068526484,-0.303755886,-0.905687511,1.048000892
East,13566,ind44,ind45,0,M,M,Richelieu_Willy,0,0.268888907,0.990761222,0.380275192,-0.905687511,-1.120636869
East,13567,ind44,ind9,0,M,M,Athos_Richelieu,0,0.268888907,1.608547534,0.386471748,-0.905687511,-0.331992247
East,13567,ind44,ind15,1,M,M,Poseidon_Richelieu,0,0.268888907,1.402618764,0.652453314,-0.905687511,-0.726314558
East,13567,ind44,ind37,0,M,F,Richelieu_Rwenzori,0,0.268888907,-1.068526484,-0.303755886,-0.905687511,1.048000892
East,13567,ind44,ind45,0,M,M,Richelieu_Willy,0,0.268888907,0.990761222,0.380275192,-0.905687511,-1.120636869
East,13568,ind44,ind9,0,M,M,Athos_Richelieu,0,0.268888907,1.608547534,0.386471748,-0.905687511,-0.331992247
East,13568,ind44,ind15,1,M,M,Poseidon_Richelieu,0,0.268888907,1.402618764,0.652453314,-0.905687511,-0.726314558
East,13568,ind44,ind37,0,M,F,Richelieu_Rwenzori,0,0.268888907,-1.068526484,-0.303755886,-0.905687511,1.048000892
East,13568,ind44,ind45,0,M,M,Richelieu_Willy,0,0.268888907,0.990761222,0.380275192,-0.905687511,-1.120636869
East,13569,ind9,ind15,0,M,M,Athos_Poseidon,0,1.061618478,1.402618764,0.874150931,-0.033564526,-0.726314558
East,13569,ind9,ind44,1,M,M,Athos_Richelieu,0,1.061618478,0.784832452,0.386471748,-0.033564526,-1.120636869
East,13569,ind9,ind37,0,M,F,Athos_Rwenzori,0,1.061618478,-1.068526484,-0.753156619,-0.033564526,1.048000892
East,13569,ind9,ind45,0,M,M,Athos_Willy,0,1.061618478,0.990761222,1.326553165,-0.033564526,-1.120636869
East,13576,ind11,ind9,1,F,M,Athos_Fatima,0,-1.712935019,1.402618764,0.902841279,-0.577969839,-0.331452449
East,13576,ind11,ind17,0,F,F,Chantal_Fatima,0,-1.712935019,0.372974911,-1.06836895,-0.577969839,0.555705276
East,13576,ind11,ind19,0,F,F,Elisa_Fatima,0,-1.712935019,-0.244811401,-1.106980384,-0.577969839,1.04854069
East,13576,ind11,ind20,0,F,M,Fatima_Fredy,0,-1.712935019,1.608547534,1.481701278,-0.577969839,1.344349898
East,13576,ind11,ind12,0,F,F,Fatima_Indira,0,-1.712935019,-0.862597713,-0.204289021,-0.577969839,0.062869862
East,13576,ind11,ind13,0,F,F,Fatima_Korie,0,-1.712935019,-0.656668943,-0.912581678,-0.577969839,-0.035643241
East,13576,ind11,ind14,0,F,F,Fatima_Pola,0,-1.712935019,0.16704614,0.81546706,-0.577969839,-0.134426243
East,13576,ind11,ind15,0,F,M,Fatima_Poseidon,0,-1.712935019,1.196689993,-0.214651425,-0.577969839,-0.72577476
East,13576,ind11,ind44,0,F,M,Fatima_Richelieu,0,-1.712935019,0.784832452,0.578641819,-0.577969839,-1.120097071
East,13576,ind11,ind37,0,F,F,Fatima_Rwenzori,0,-1.712935019,-1.068526484,-0.858784754,-0.577969839,1.04854069
East,13576,ind11,ind21,0,F,F,Fatima_Wandy,0,-1.712935019,-0.450740172,-1.130983475,-0.577969839,0.161382965
East,13576,ind11,ind45,0,F,M,Fatima_Willy,0,-1.712935019,0.990761222,0.533863044,-0.577969839,-1.120097071
East,13576,ind11,ind38,0,F,F,Fatima_Yeda_since2013,0,-1.712935019,-1.480384025,-0.343999609,-0.577969839,-0.923070865
East,13576,ind11,ind22,0,F,F,Fatima_Yeha,0,-1.712935019,-0.038882631,-0.971960933,-0.577969839,0.654218379
East,13577,ind11,ind9,0,F,M,Athos_Fatima,0,-1.712935019,1.402618764,0.902841279,-0.577969839,-0.331452449
East,13577,ind11,ind17,0,F,F,Chantal_Fatima,0,-1.712935019,0.372974911,-1.06836895,-0.577969839,0.555705276
East,13577,ind11,ind19,0,F,F,Elisa_Fatima,0,-1.712935019,-0.244811401,-1.106980384,-0.577969839,1.04854069
East,13577,ind11,ind20,0,F,M,Fatima_Fredy,0,-1.712935019,1.608547534,1.481701278,-0.577969839,1.344349898
East,13577,ind11,ind12,0,F,F,Fatima_Indira,0,-1.712935019,-0.862597713,-0.204289021,-0.577969839,0.062869862
East,13577,ind11,ind13,0,F,F,Fatima_Korie,0,-1.712935019,-0.656668943,-0.912581678,-0.577969839,-0.035643241
East,13577,ind11,ind14,1,F,F,Fatima_Pola,0,-1.712935019,0.16704614,0.81546706,-0.577969839,-0.134426243
East,13577,ind11,ind15,0,F,M,Fatima_Poseidon,0,-1.712935019,1.196689993,-0.214651425,-0.577969839,-0.72577476
East,13577,ind11,ind44,0,F,M,Fatima_Richelieu,0,-1.712935019,0.784832452,0.578641819,-0.577969839,-1.120097071
East,13577,ind11,ind37,0,F,F,Fatima_Rwenzori,0,-1.712935019,-1.068526484,-0.858784754,-0.577969839,1.04854069
East,13577,ind11,ind21,0,F,F,Fatima_Wandy,0,-1.712935019,-0.450740172,-1.130983475,-0.577969839,0.161382965
East,13577,ind11,ind45,0,F,M,Fatima_Willy,0,-1.712935019,0.990761222,0.533863044,-0.577969839,-1.120097071
East,13577,ind11,ind38,0,F,F,Fatima_Yeda_since2013,0,-1.712935019,-1.480384025,-0.343999609,-0.577969839,-0.923070865
East,13577,ind11,ind22,0,F,F,Fatima_Yeha,0,-1.712935019,-0.038882631,-0.971960933,-0.577969839,0.654218379
East,13578,ind15,ind9,0,M,M,Athos_Poseidon,0,0.665253693,1.402618764,0.880211093,-0.469029083,-0.331452449
East,13578,ind15,ind19,0,M,F,Elisa_Poseidon,0,0.665253693,-0.244811401,-0.971876572,-0.469029083,1.04854069
East,13578,ind15,ind11,0,M,F,Fatima_Poseidon,0,0.665253693,-1.274455254,-0.214651425,-0.469029083,-0.824287863
East,13578,ind15,ind20,0,M,M,Fredy_Poseidon,0,0.665253693,1.608547534,1.864234668,-0.469029083,1.344349898
East,13578,ind15,ind12,0,M,F,Indira_Poseidon,0,0.665253693,-0.862597713,0.226391758,-0.469029083,0.062869862
East,13578,ind15,ind13,0,M,F,Korie_Poseidon,0,0.665253693,-0.656668943,-0.774672942,-0.469029083,-0.035643241
East,13578,ind15,ind14,1,M,F,Pola_Poseidon,0,0.665253693,0.16704614,0.195347065,-0.469029083,-0.134426243
East,13578,ind15,ind44,0,M,M,Poseidon_Richelieu,0,0.665253693,0.784832452,0.64294326,-0.469029083,-1.120097071
East,13578,ind15,ind37,0,M,F,Poseidon_Rwenzori,0,0.665253693,-1.068526484,-0.571040688,-0.469029083,1.04854069
East,13578,ind15,ind21,0,M,F,Poseidon_Wandy,0,0.665253693,-0.450740172,0.058664737,-0.469029083,0.161382965
East,13578,ind15,ind45,0,M,M,Poseidon_Willy,0,0.665253693,0.990761222,1.526595104,-0.469029083,-1.120097071
East,13578,ind15,ind38,0,M,F,Poseidon_Yeda_since2013,0,0.665253693,-1.480384025,-0.231348305,-0.469029083,-0.923070865
East,13578,ind15,ind22,0,M,F,Poseidon_Yeha,0,0.665253693,-0.038882631,-0.828401266,-0.469029083,0.654218379
East,13580,ind15,ind17,1,M,F,Chantal_Poseidon,0,0.665253693,0.372974911,-0.612590542,-0.469029083,0.555705276
East,13580,ind15,ind19,0,M,F,Elisa_Poseidon,0,0.665253693,-0.244811401,-0.971876572,-0.469029083,1.04854069
East,13580,ind15,ind20,0,M,M,Fredy_Poseidon,0,0.665253693,1.608547534,1.864234668,-0.469029083,1.344349898
East,13580,ind15,ind14,0,M,F,Pola_Poseidon,0,0.665253693,0.16704614,0.195347065,-0.469029083,-0.134426243
East,13580,ind15,ind37,0,M,F,Poseidon_Rwenzori,0,0.665253693,-1.068526484,-0.571040688,-0.469029083,1.04854069
East,13580,ind15,ind21,0,M,F,Poseidon_Wandy,0,0.665253693,-0.450740172,0.058664737,-0.469029083,0.161382965
East,13580,ind15,ind45,0,M,M,Poseidon_Willy,0,0.665253693,0.990761222,1.526595104,-0.469029083,-1.120097071
East,13580,ind15,ind22,0,M,F,Poseidon_Yeha,0,0.665253693,-0.038882631,-0.828401266,-0.469029083,0.654218379
East,13581,ind11,ind9,0,F,M,Athos_Fatima,0,-1.712935019,1.402618764,0.902841279,-0.577969839,-0.331452449
East,13581,ind11,ind17,0,F,F,Chantal_Fatima,0,-1.712935019,0.372974911,-1.06836895,-0.577969839,0.555705276
East,13581,ind11,ind19,0,F,F,Elisa_Fatima,0,-1.712935019,-0.244811401,-1.106980384,-0.577969839,1.04854069
East,13581,ind11,ind20,0,F,M,Fatima_Fredy,0,-1.712935019,1.608547534,1.481701278,-0.577969839,1.344349898
East,13581,ind11,ind12,0,F,F,Fatima_Indira,0,-1.712935019,-0.862597713,-0.204289021,-0.577969839,0.062869862
East,13581,ind11,ind13,0,F,F,Fatima_Korie,0,-1.712935019,-0.656668943,-0.912581678,-0.577969839,-0.035643241
East,13581,ind11,ind14,0,F,F,Fatima_Pola,0,-1.712935019,0.16704614,0.81546706,-0.577969839,-0.134426243
East,13581,ind11,ind15,0,F,M,Fatima_Poseidon,0,-1.712935019,1.196689993,-0.214651425,-0.577969839,-0.72577476
East,13581,ind11,ind44,1,F,M,Fatima_Richelieu,0,-1.712935019,0.784832452,0.578641819,-0.577969839,-1.120097071
East,13581,ind11,ind37,0,F,F,Fatima_Rwenzori,0,-1.712935019,-1.068526484,-0.858784754,-0.577969839,1.04854069
East,13581,ind11,ind21,0,F,F,Fatima_Wandy,0,-1.712935019,-0.450740172,-1.130983475,-0.577969839,0.161382965
East,13581,ind11,ind45,0,F,M,Fatima_Willy,0,-1.712935019,0.990761222,0.533863044,-0.577969839,-1.120097071
East,13581,ind11,ind38,0,F,F,Fatima_Yeda_since2013,0,-1.712935019,-1.480384025,-0.343999609,-0.577969839,-0.923070865
East,13581,ind11,ind22,0,F,F,Fatima_Yeha,0,-1.712935019,-0.038882631,-0.971960933,-0.577969839,0.654218379
East,13583,ind15,ind9,0,M,M,Athos_Poseidon,0,0.665253693,1.402618764,0.880211093,-0.469029083,-0.331452449
East,13583,ind15,ind17,0,M,F,Chantal_Poseidon,0,0.665253693,0.372974911,-0.612590542,-0.469029083,0.555705276
East,13583,ind15,ind19,0,M,F,Elisa_Poseidon,0,0.665253693,-0.244811401,-0.971876572,-0.469029083,1.04854069
East,13583,ind15,ind20,0,M,M,Fredy_Poseidon,0,0.665253693,1.608547534,1.864234668,-0.469029083,1.344349898
East,13583,ind15,ind12,0,M,F,Indira_Poseidon,0,0.665253693,-0.862597713,0.226391758,-0.469029083,0.062869862
East,13583,ind15,ind13,0,M,F,Korie_Poseidon,0,0.665253693,-0.656668943,-0.774672942,-0.469029083,-0.035643241
East,13583,ind15,ind14,0,M,F,Pola_Poseidon,0,0.665253693,0.16704614,0.195347065,-0.469029083,-0.134426243
East,13583,ind15,ind44,0,M,M,Poseidon_Richelieu,0,0.665253693,0.784832452,0.64294326,-0.469029083,-1.120097071
East,13583,ind15,ind37,0,M,F,Poseidon_Rwenzori,0,0.665253693,-1.068526484,-0.571040688,-0.469029083,1.04854069
East,13583,ind15,ind21,1,M,F,Poseidon_Wandy,0,0.665253693,-0.450740172,0.058664737,-0.469029083,0.161382965
East,13583,ind15,ind45,0,M,M,Poseidon_Willy,0,0.665253693,0.990761222,1.526595104,-0.469029083,-1.120097071
East,13583,ind15,ind22,0,M,F,Poseidon_Yeha,0,0.665253693,-0.038882631,-0.828401266,-0.469029083,0.654218379
East,13585,ind15,ind9,0,M,M,Athos_Poseidon,0,0.665253693,1.402618764,0.880211093,-0.469029083,-0.331452449
East,13585,ind15,ind17,0,M,F,Chantal_Poseidon,0,0.665253693,0.372974911,-0.612590542,-0.469029083,0.555705276
East,13585,ind15,ind19,0,M,F,Elisa_Poseidon,0,0.665253693,-0.244811401,-0.971876572,-0.469029083,1.04854069
East,13585,ind15,ind11,0,M,F,Fatima_Poseidon,0,0.665253693,-1.274455254,-0.214651425,-0.469029083,-0.824287863
East,13585,ind15,ind20,1,M,M,Fredy_Poseidon,0,0.665253693,1.608547534,1.864234668,-0.469029083,1.344349898
East,13585,ind15,ind12,0,M,F,Indira_Poseidon,0,0.665253693,-0.862597713,0.226391758,-0.469029083,0.062869862
East,13585,ind15,ind13,0,M,F,Korie_Poseidon,0,0.665253693,-0.656668943,-0.774672942,-0.469029083,-0.035643241
East,13585,ind15,ind14,0,M,F,Pola_Poseidon,0,0.665253693,0.16704614,0.195347065,-0.469029083,-0.134426243
East,13585,ind15,ind44,0,M,M,Poseidon_Richelieu,0,0.665253693,0.784832452,0.64294326,-0.469029083,-1.120097071
East,13585,ind15,ind21,0,M,F,Poseidon_Wandy,0,0.665253693,-0.450740172,0.058664737,-0.469029083,0.161382965
East,13585,ind15,ind45,0,M,M,Poseidon_Willy,0,0.665253693,0.990761222,1.526595104,-0.469029083,-1.120097071
East,13585,ind15,ind38,0,M,F,Poseidon_Yeda_since2013,0,0.665253693,-1.480384025,-0.231348305,-0.469029083,-0.923070865
East,13585,ind15,ind22,0,M,F,Poseidon_Yeha,0,0.665253693,-0.038882631,-0.828401266,-0.469029083,0.654218379
East,13586,ind11,ind9,0,F,M,Athos_Fatima,0,-1.712935019,1.402618764,0.902841279,-0.577969839,-0.331452449
East,13586,ind11,ind17,1,F,F,Chantal_Fatima,0,-1.712935019,0.372974911,-1.06836895,-0.577969839,0.555705276
East,13586,ind11,ind19,0,F,F,Elisa_Fatima,0,-1.712935019,-0.244811401,-1.106980384,-0.577969839,1.04854069
East,13586,ind11,ind20,0,F,M,Fatima_Fredy,0,-1.712935019,1.608547534,1.481701278,-0.577969839,1.344349898
East,13586,ind11,ind12,0,F,F,Fatima_Indira,0,-1.712935019,-0.862597713,-0.204289021,-0.577969839,0.062869862
East,13586,ind11,ind13,0,F,F,Fatima_Korie,0,-1.712935019,-0.656668943,-0.912581678,-0.577969839,-0.035643241
East,13586,ind11,ind14,0,F,F,Fatima_Pola,0,-1.712935019,0.16704614,0.81546706,-0.577969839,-0.134426243
East,13586,ind11,ind15,0,F,M,Fatima_Poseidon,0,-1.712935019,1.196689993,-0.214651425,-0.577969839,-0.72577476
East,13586,ind11,ind44,0,F,M,Fatima_Richelieu,0,-1.712935019,0.784832452,0.578641819,-0.577969839,-1.120097071
East,13586,ind11,ind37,0,F,F,Fatima_Rwenzori,0,-1.712935019,-1.068526484,-0.858784754,-0.577969839,1.04854069
East,13586,ind11,ind21,0,F,F,Fatima_Wandy,0,-1.712935019,-0.450740172,-1.130983475,-0.577969839,0.161382965
East,13586,ind11,ind45,0,F,M,Fatima_Willy,0,-1.712935019,0.990761222,0.533863044,-0.577969839,-1.120097071
East,13586,ind11,ind38,0,F,F,Fatima_Yeda_since2013,0,-1.712935019,-1.480384025,-0.343999609,-0.577969839,-0.923070865
East,13586,ind11,ind22,0,F,F,Fatima_Yeha,0,-1.712935019,-0.038882631,-0.971960933,-0.577969839,0.654218379
East,13587,ind11,ind9,0,F,M,Athos_Fatima,0,-1.712935019,1.402618764,0.902841279,-0.577969839,-0.331452449
East,13587,ind11,ind19,0,F,F,Elisa_Fatima,0,-1.712935019,-0.244811401,-1.106980384,-0.577969839,1.04854069
East,13587,ind11,ind20,0,F,M,Fatima_Fredy,0,-1.712935019,1.608547534,1.481701278,-0.577969839,1.344349898
East,13587,ind11,ind15,0,F,M,Fatima_Poseidon,0,-1.712935019,1.196689993,-0.214651425,-0.577969839,-0.72577476
East,13587,ind11,ind44,0,F,M,Fatima_Richelieu,0,-1.712935019,0.784832452,0.578641819,-0.577969839,-1.120097071
East,13587,ind11,ind37,0,F,F,Fatima_Rwenzori,0,-1.712935019,-1.068526484,-0.858784754,-0.577969839,1.04854069
East,13587,ind11,ind21,0,F,F,Fatima_Wandy,0,-1.712935019,-0.450740172,-1.130983475,-0.577969839,0.161382965
East,13587,ind11,ind45,1,F,M,Fatima_Willy,0,-1.712935019,0.990761222,0.533863044,-0.577969839,-1.120097071
East,13587,ind11,ind38,0,F,F,Fatima_Yeda_since2013,0,-1.712935019,-1.480384025,-0.343999609,-0.577969839,-0.923070865
